time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.22141891287866222,-0.09459699661222065,11.419298550749666,6.254233165192314,0.10464329413707052,0.0,-0.6069526607944452,-0.25507716387655066,2.091998264671911,0.023339176191514335,0.10082107707948171,0.0,429.0524917174272,428.7524332097382,430.528077359313,429.6252536976529
1.2600000000000007,-0.2599992800122734,-0.11048559619749443,11.547469856108766,6.256080067420223,0.1103323411442636,0.0,-0.679640224975464,-0.27437147407640666,2.1801324921361367,0.042579586360301826,0.07876844712205083,0.0,440.2714685221581,438.4507389643889,437.73436080895516,439.33281435705493
1.3200000000000007,-0.3029796174272531,-0.12747261540630278,11.680259411571695,6.25900104049855,0.1149812149514764,0.0,-0.7534855130556098,-0.29159159157606596,2.2459908594183116,0.058715992961943436,0.07477553145257215,0.0,432.65170744987756,432.32035590838615,431.44418326915263,432.8058778335418
1.3800000000000008,-0.3507315984032875,-0.1454828013110548,11.819124138684229,6.262360540935303,0.11960851440137166,0.0,-0.8387132237472313,-0.3083713657183732,2.382478601414694,0.04989733311770623,0.08144103534814304,0.0,454.41256791537216,454.95111067658956,455.7751972849635,455.0718980202036
1.4400000000000008,-0.4038494726901166,-0.1644536181491354,11.967386075563809,6.264994759581089,0.12443962724951874,0.0,-0.9323960653935955,-0.3236579728992097,2.559106663933524,0.027881156741743733,0.07860785567292737,0.0,467.86694114563664,467.6511812215301,469.1287300564495,467.4170788339452
1.5000000000000009,-0.46239583975126775,-0.18424222706917007,12.123807541623652,6.26753551938539,0.12910231873345612,0.0,-1.019608082011309,-0.3357354460352804,2.654629858937034,0.06172489614477523,0.07585689910326703,0.0,444.49573163398003,444.2750363713409,442.33053723510193,445.1097371786168
1.560000000000001,-0.5261550844649915,-0.20468355867469334,12.285044282582245,6.271189594793457,0.13358929552689514,0.0,-1.1061306025978692,-0.34528465070999237,2.719683958597062,0.059201682870924,0.0725449009097677,0.0,435.02562807835756,434.7527247048117,435.18521210538444,434.97668609233085
1.620000000000001,-0.5950030698858703,-0.22561009611044353,12.44874081881633,6.275319813250494,0.13758268918744498,0.0,-1.1891904799586912,-0.3519184432401839,2.7367418009809232,0.08327142845791118,0.05055889672090802,0.0,420.31175207337475,418.4054176405888,419.0522922203002,421.1431256857965
1.680000000000001,-0.6697218759686211,-0.2468956202016065,12.619312154141648,6.28090530463572,0.14042294831927116,0.0,-1.301729020581652,-0.35696466351152195,2.9483422526143204,0.10773343475145752,0.039961570728762115,0.0,481.1717446294002,480.36996967658416,479.90591090290263,481.7654442578782
1.740000000000001,-0.7500720279767166,-0.2683355023478634,12.79416760391739,0.004140976760898418,0.1425778265067974,0.0,-1.3768352938239765,-0.35720402801277706,2.880295905905343,0.10554339548808232,0.026257965600516887,0.0,392.2459037515646,390.97191352160144,392.29429002952264,392.10259457258377
1.8000000000000012,-0.835596186758413,-0.28966717901005984,12.969317804008123,0.010431155134460468,0.14382595903449857,0.0,-1.474109482317459,-0.3532330012093368,2.95777602955996,0.10338450003085227,0.006706189210348184,0.0,440.53174825885895,438.9120457167116,442.09555365994754,441.9272933282106
1.8600000000000012,-0.9268214379907772,-0.31064873720153524,13.147989306009706,0.016689733607438306,0.14414959714269582,0.0,-1.5667818401876041,-0.3455756847236538,2.997784220189721,0.10609708783977423,0.00263101831413547,0.0,429.4071115014711,429.06117367531846,429.24686226184787,429.4869019846954
1.9200000000000013,-1.024202787254216,-0.3309806009763525,13.333072990062716,0.022544805841185678,0.14407459773199438,0.0,-1.6792329534839718,-0.3314619458243361,3.1711299242076567,0.06928458572785608,-0.010435422831551923,0.0,472.1066094847158,471.0973672678658,472.5747598660288,469.73562247478435
1.9800000000000013,-1.129072872960477,-0.3502230882451645,13.533642189093573,0.026464594002126418,0.1429110298427787,0.0,-1.8162197247216438,-0.3094208754317767,3.5134274788888513,0.05594060041159182,-0.05105246518475774,0.0,522.2150825244833,519.374027271826,520.6512095246283,519.7192025270028
2.0400000000000014,-1.2412215607212844,-0.36820769607259346,13.748443254493916,0.030265201313447676,0.1399905344963308,0.0,-1.9217356875998,-0.2896916228122691,3.6461742054287494,0.07508808005592225,-0.044301194631835766,0.0,461.75659936269915,462.287536820072,462.07825119479907,463.5879668583422
2.1000000000000014,-1.3588963011304604,-0.3850888472867607,13.965849112839527,0.034615398551680165,0.13731860177568045,0.0,-2.000613080550179,-0.27265139197763877,3.600830322383344,0.06675863114712402,-0.04499815089947313,0.0,405.7435552329237,405.6796340648249,405.6174764260121,404.8732908486166
2.1600000000000015,-1.481754070303442,-0.4007538782844618,14.18404267375292,0.03823832084382328,0.13457678398661166,0.0,-2.0944005503206924,-0.24914612949536905,3.6720426620860946,0.0428868731812252,-0.047132088231656814,0.0,444.4760447796883,444.2998916383814,444.36012153568583,442.40123382192667
2.2200000000000015,-1.6101562330974826,-0.41495321668568724,14.406214061316701,0.04052223471556893,0.13219928624582877,0.0,-2.18545134214184,-0.22393506283335482,3.733453061030077,0.026067089505076562,-0.02774602503678673,0.0,440.45290295403976,442.05249158284704,442.0120129501598,440.6242795372363
2.2800000000000016,-1.7448043331049639,-0.4273481328990795,14.63820074238427,0.041782882626203666,0.13053223816029824,0.0,-2.3025383284093746,-0.18908328016793235,3.9984752977092355,0.008255302148493371,-0.027860452521472012,0.0,502.4152748761161,502.40687940937494,503.4518018460402,502.1612759371319
2.3400000000000016,-1.885285959977802,-0.43799504861805244,14.877233607387515,0.04213984380158209,0.12850952928742831,0.0,-2.3801055935029676,-0.16577123918371742,3.969375896068086,0.0008845358181764108,-0.049209581610366294,0.0,415.5307874219645,413.6541520700891,413.88563449110694,413.236248000892
2.4000000000000017,-2.030813316117021,-0.4471017284016537,15.117749548637176,0.042187230571208545,0.12631301882948698,0.0,-2.47058635941048,-0.13778889013880774,4.047530807460808,0.0005995735636186254,-0.019011073188123565,0.0,447.28704093912626,449.7390618413506,449.3514836697342,449.3283627150869
2.4600000000000017,-2.1815943887176097,-0.4545774142615341,15.361772213705633,0.0426546318071086,0.12470247061829998,0.0,-2.5553730242747696,-0.11137896057065978,4.086385439004775,0.019267280495174448,-0.05106222011143077,0.0,438.96617589763207,436.29772393868046,435.7254032354601,437.28332300283296
2.520000000000002,-2.3379731251055587,-0.4602724731382604,15.612400304631507,0.04353760682274466,0.12171627223738035,0.0,-2.6568924778118967,-0.07836479487540914,4.267197448908228,0.0035579307747708377,-0.047304042526636565,0.0,480.97728854977885,481.2605049911836,481.4975242206123,480.30738699084895
2.580000000000002,-2.500086310580992,-0.4640782140602273,15.871388871257677,0.04372432268420123,0.11840050583283013,0.0,-2.7466041892547306,-0.04848691591086049,4.365373783615651,0.0022046078183478143,-0.08017525921734345,0.0,459.27724081793343,456.6600637030395,457.2344777641651,457.1265755109057
2.640000000000002,-2.6674804162555596,-0.4661021237348857,16.13591940070024,0.0433320080161268,0.11325837642690217,0.0,-2.8327515079411008,-0.01898790506428001,4.452012476069615,-0.036524329028535925,-0.10003307850451111,0.0,455.6681608794083,454.07166495260344,456.1898454148389,453.0864479473104
2.700000000000002,-2.8398513920533404,-0.4664108156057589,16.404758728971782,0.04116438183859117,0.1073186841021645,0.0,-2.912446299937918,0.008485659359683177,4.509147154947335,-0.03534443138405885,-0.0969968769672861,0.0,446.03082187824015,446.2703581257188,446.0297202777373,446.12550264683614
2.760000000000002,-3.017155376907631,-0.46501773186873385,16.67934628198216,0.03906485073278265,0.10189414879226888,0.0,-2.9971237426337445,0.037707050015198015,4.643293172315871,-0.03429698488879669,-0.07972673695261497,0.0,468.46904849076867,469.803631948362,471.03943623948066,471.11999270613404
2.820000000000002,-3.1993188459145494,-0.46196365357729074,16.96075350810685,0.03725966504547351,0.09699448632397356,0.0,-3.0745569284250016,0.06389017288007473,4.736615222779386,-0.022773290147153524,-0.08583833491273543,0.0,458.9796016819833,458.4890464078129,458.26508806461186,459.18000832765364
2.880000000000002,-3.3861218045938704,-0.4573425419744321,17.24855721183214,0.03653431019149256,0.09212301249570132,0.0,-3.151730858602549,0.09002744216960838,4.8563899304253795,0.0035180645712355567,-0.07322757964527911,0.0,467.5696906711765,468.54621324404883,465.79885421846944,467.85072395437095
2.940000000000002,-3.577345054264696,-0.4512137601442198,17.542157533212624,0.036957109283478395,0.08755444019568337,0.0,-3.2220043943545917,0.11428795834748347,4.930017606699383,0.013305736860041698,-0.08272075236389269,0.0,453.67332161320184,452.90584094083835,454.9099502169796,455.693029973802
3.000000000000002,-3.772567453181777,-0.4436799584399358,17.83852997629697,0.037729761715469934,0.0825558206970527,0.0,-3.285053754879039,0.13690946767174064,4.949048692037933,0.012007112658795022,-0.0845155366748438,0.0,437.2701479920643,437.1147975041727,438.1203108982528,438.01219157620267
3.0600000000000023,-3.9716399612261863,-0.43471044146711585,18.13774203601988,0.03863565776258682,0.07785621807239451,0.0,-3.350290759879476,0.16214518525418728,5.024416203466473,0.020656878225793138,-0.06817955837442688,0.0,455.21823158174567,456.5189185874726,454.5898124992598,455.2823964380181
3.1200000000000023,-4.174499624866126,-0.4242344874490893,18.44075749560415,0.04022461986286974,0.07333177698536986,0.0,-3.411374575914063,0.18718267205190608,5.075920507861757,0.03613620887637991,-0.0965670444145095,0.0,449.18818748323287,446.8750074559931,448.4612644466092,449.7171651209373
3.1800000000000024,-4.38093326879186,-0.41223244703039547,18.746623084195804,0.04246466668168125,0.06733471005049019,0.0,-3.4692906668738086,0.21308786236395344,5.119491417098399,0.03962777802639107,-0.10775669623634207,0.0,446.85613398888336,445.93424775245,446.27245774761366,446.558055688014
3.2400000000000024,-4.590841242119903,-0.39857198326080767,19.05652267759009,0.04465802174558586,0.060394007168821595,0.0,-3.527063034123632,0.24247877790060884,5.210184354418724,0.029570868746654478,-0.14035781274743808,0.0,462.54458755568743,459.9573901894566,461.55530027592323,460.76133603738333
3.3000000000000025,-4.804067431083704,-0.38312199679359193,19.371497985795227,0.04613217282697679,0.051798555307164484,0.0,-3.57974327805365,0.2726745481252878,5.288781833334846,0.01199202559803513,-0.14979108163168867,0.0,458.08908370536693,457.31964162291496,459.1808156081817,457.78400945787996
3.3600000000000025,-5.020330592285027,-0.3658106611792738,19.691706462049027,0.04650595731901763,0.04272393232273686,0.0,-3.6282215452330213,0.30441602989542244,5.384556931183468,-0.008950414658312266,-0.15431582111192896,0.0,464.64567219551526,464.27027452655153,463.84321196597045,462.195302835961
3.4200000000000026,-5.239239351583655,-0.3467056246375044,20.015216275933547,0.04574882398700808,0.03352881492723103,0.0,-3.6680390913863627,0.3323664874053571,5.399224158996309,-0.021207659249233034,-0.15120738539689393,0.0,439.0553213569744,439.2907169832219,439.47673860511105,438.4595205234804
